Reno/Reno
CBR		Throughput1		Throughput2		Latency1		Latency2		DropRate1		DropRate2
1	7.2006893056	7.71691264277	6.30420757215	6.29322907662	0.0351092776266	0.0
2	7.22712286139	7.21243893311	6.30639557312	6.31182006336	0.0174779341082	0.0175146685349
3	7.2157908329	7.21053474947	6.30307097542	6.31267807133	0.0262950302393	0.0175192711983
4	7.20799729351	7.15565514283	6.30447200634	6.31617737557	0.0306829140002	0.0132415254237
5	6.78894268455	6.76589400748	6.65110921348	6.67403734533	0.02329264884	0.0279955207167
5.5	6.83745406973	3.44676147744	6.4590052028	6.69852741021	0.0369685767098	0.174632352941
6	4.96998188387	4.47901680391	6.60254959283	6.63502336235	0.120895902265	0.11278725504
6.5	6.25443945489	2.84198456244	6.60347717765	6.94533377743	0.0505305709955	0.298606502986
7	4.20430294637	4.00005580354	6.83354128579	6.7910013151	0.150852315583	0.157853196527
7.5	3.64842320219	2.47556035361	6.82594478491	7.02529759482	0.190344350234	0.357507660878
8	2.31254441057	2.61419971125	7.18824752667	6.98594673629	0.442834138486	0.362581580856
8.5	2.03612263856	1.42859320219	7.23450870056	7.84946519435	0.516403402187	0.77502214349
9	1.11531253112	1.07222718435	8.55673431151	8.96710537383	1.21813031161	1.40723721999
9.3	1.23200166733	1.08486911841	8.52547892562	8.73140337838	1.4887063655	1.75836642087
9.5	1.27157548352	0.852051181498	8.23056307385	9.79571410256	1.40949554896	2.33236151603
9.6	0.864846889551	1.01515734125	9.22009392971	8.29059974684	2.22303206997	1.51985111663
9.8	0.757548927796	0.7457204753	9.45795602837	9.66757212544	2.35732009926	2.20465890183
10	0.167103407504	0.105665977226	9.19817777778	38.6730285714	6.21118012422	3.84615384615
------------------------------------------------------------------------
NewReno/Reno
CBR		    Throughput1		    Throughput2		    Latency1		    Latency2		    DropRate1		    DropRate2
1	7.23195355685	7.71607953949	6.30475453344	6.29923929273	0.0349986875492	0.0
2	7.49145166543	7.21617649217	6.29352645786	6.3117483905	0.0168762129778	0.0175054704595
3	7.23637159262	7.21986362115	6.2924028262	6.30827633245	0.0262467191601	0.0174962820401
4	7.24343142022	7.16702825797	6.29167244925	6.31566431039	0.0305783679888	0.0132205182443
5	6.88099619598	6.77468532467	6.64039022222	6.67185613936	0.0229399889888	0.027972027972
5.5	6.5680010219	3.70987391677	6.49563528369	6.69270899072	0.0480815463025	0.170357751278
6	5.03339935095	4.83175012656	6.62152624434	6.66937013744	0.156798795785	0.0980392156863
6.5	4.56673557859	4.35080821334	6.81910621521	6.82350365736	0.172795134089	0.159953468082
7	4.65483600897	3.69519739353	6.79186591115	6.88282480758	0.14245014245	0.197019016618
7.5	3.38526194612	3.61160314992	6.86404539919	6.83097510703	0.261535587521	0.201260063003
8	3.55917111373	1.8694785366	6.86923794872	7.23587835052	0.354924578527	0.608519269777
8.5	1.9928650568	1.72833464629	7.58261173533	7.45862523745	1.00787401575	0.591397849462
9	1.33310750404	1.23377383084	8.70964923372	8.13104414784	1.82378019896	0.949691991786
9.3	1.46887589607	0.925667070396	8.06135598527	9.0501863388	1.49892933619	1.73564753004
9.5	1.55878283554	0.723297521418	7.91626901893	10.0091494024	1.41185962081	2.6863084922
9.6	1.23658689843	0.898231107295	8.12038747253	9.23593234421	1.86509964231	1.78947368421
9.8	0.959693276245	0.930168290315	8.97928426966	9.28994332425	2.25933202358	1.80027173913
10	0.167103407504	0.105665977226	9.19817777778	38.6730285714	6.21118012422	3.84615384615
------------------------------------------------------------------------
Vegas/Vegas
CBR		    Throughput1		    Throughput2		    Latency1		    Latency2		    DropRate1		    DropRate2
1	7.36239713907	7.09402560588	6.27684206349	6.27509085271	0.0	0.0128667009779
2	7.13370768399	7.22241641128	6.27721676524	6.28241926489	0.00853023969974	0.00421265481506
3	7.37447696188	7.20662933649	6.27335928218	6.27718747459	0.0	0.00422225975342
4	7.1832573042	6.94305019806	6.29305838254	6.2851940552	0.012706480305	0.0175561797753
5	7.07945460205	6.55582344381	6.39631001812	6.42646219239	0.00430181536608	0.0185632077223
5.5	6.60322982203	5.80095079092	6.85792109353	6.92148078382	0.00461126994374	0.0209687565527
6	6.60733969174	4.64427337597	6.8416833241	6.90922848101	0.00460235640648	0.0327739905611
6.5	6.59743959201	3.47385496505	6.8478173141	6.920075	0.00460999446801	0.0350262697023
7	5.49448076215	3.14692627845	6.66515161937	6.69490889806	0.00554385186828	0.038662284941
7.5	4.65721128191	3.01948914876	6.91511345927	6.95185700246	0.00652997257412	0.0402982067298
8	4.34525473302	3.00822345221	6.90489012658	6.9323798278	0.00699888017917	0.0303766707169
8.5	2.8428152779	2.70132426325	6.97195472703	6.95321371191	0.0749143835616	0.0450349020491
9	2.36960512759	2.13524344741	6.94431212598	7.16326483932	0.0385505011565	0.313301053831
9.3	2.33306507849	1.16192218551	6.9570645082	8.6101764574	0.104275286757	1.80817610063
9.5	2.02900328669	0.931784703288	7.13617645933	9.58523014493	0.254872563718	1.4332247557
9.6	2.37717622441	1.86342376932	6.96804539007	7.21593120176	0.0512689054089	0.424143556281
9.8	1.46159208701	1.76430937221	7.57864414003	7.5452456044	0.915903413822	0.900747790619
10	0.0182565704296	0.0163940905732	6.64992	6.6924	25.0	27.7777777778
------------------------------------------------------------------------
NewReno/Vegas
CBR	 Throughput1	 Throughput2	 Latency1	 Latency2	 DropRate1	 DropRate2
1	7.72764119912	7.35925240345	6.28629641981	6.28093356487	0.0	0.0
2	7.72940611012	7.36006649757	6.28524817268	6.28113293651	0.0	0.0
